date,country,state,county,fips,lat,long,locationId,actuals.cases,actuals.deaths,actuals.positiveTests,actuals.negativeTests,actuals.contactTracers,actuals.hospitalBeds.capacity,actuals.hospitalBeds.currentUsageTotal,actuals.hospitalBeds.currentUsageCovid,unused1,actuals.icuBeds.capacity,actuals.icuBeds.currentUsageTotal,actuals.icuBeds.currentUsageCovid,unused2,actuals.newCases,actuals.vaccinesDistributed,actuals.vaccinationsInitiated,actuals.vaccinationsCompleted,metrics.testPositivityRatio,metrics.testPositivityRatioDetails,metrics.caseDensity,metrics.contactTracerCapacityRatio,metrics.infectionRate,metrics.infectionRateCI90,unused3,unused4,metrics.icuCapacityRatio,riskLevels.overall,metrics.vaccinationsInitiatedRatio,metrics.vaccinationsCompletedRatio,actuals.newDeaths,actuals.vaccinesAdministered,riskLevels.caseDensity,cdcTransmissionLevel
2021-03-31,US,,,0,,,iso1:us,30478886,551658,32719772,351292361,67410,804452,583950,41720,,87193,61034,8498,,67936,,104970248,59868385,0.053,,19.4,0.21,1.04,0.1,,,0.7,2,0.317,0.181,1135,,2,3
2021-04-01,US,,,0,,,iso1:us,30556079,552615,32792362,352661592,67410,801597,579997,41546,,87240,60695,8466,,77193,,107356705,61881089,0.053,,19.7,0.21,1.04,0.1,,,0.7,2,0.324,0.187,957,,2,3
2021-04-02,US,,,0,,,iso1:us,30624668,553571,32863532,353933189,67410,801789,571328,41313,,86950,59774,8462,,68589,,109328768,63537578,0.053,,19.5,0.21,1.03,0.1,,,0.69,2,0.33,0.192,956,,2,3
2021-04-03,US,,,0,,,iso1:us,30688804,554324,32923225,354842435,67410,797018,547385,40919,,86640,58317,8537,,64136,,110598137,64597889,0.054,,19.6,0.21,1.03,0.1,,,0.67,2,0.334,0.195,753,,2,3
2021-04-04,US,,,0,,,iso1:us,30725627,554596,32966943,355362004,67410,793313,532535,41517,,86237,56880,8602,,36823,,111013555,64932855,0.054,,19.3,0.21,1.03,0.1,,,0.66,2,0.335,0.196,272,,2,3
2021-04-05,US,,,0,,,iso1:us,30802221,555126,32122847,346013607,67410,750152,505437,42427,,86157,57467,8845,,76594,,112657130,66377996,,,19.5,0.21,1.02,0.1,,,0.67,2,0.34,0.2,530,,2,3
2021-04-06,US,,,0,,,iso1:us,30864193,556035,32199122,347487127,67410,755440,536426,43804,,86698,60335,9008,,61972,,114826831,68258822,0.054,,19.5,0.21,1.02,0.1,,,0.7,2,0.346,0.206,909,,2,3
2021-04-07,US,,,0,,,iso1:us,30937283,558606,33181315,359308333,67410,800692,583777,44307,,87060,61770,9019,,73090,,117196226,70318404,0.07,,19.8,0.21,1.01,0.1,,,0.71,2,0.354,0.212,2571,,2,3
2021-04-08,US,,,0,,,iso1:us,31017741,559608,33259614,360743843,67410,801248,586907,44354,,86852,61784,9190,,80458,,119507869,72475777,0.07,,19.9,0.2,1.0,0.1,,,0.71,2,0.361,0.219,1002,,2,3
2021-04-09,US,,,0,,,iso1:us,31099323,560554,33334565,362117810,67410,799802,582771,44319,,86838,61677,9141,,81582,,121796924,74676162,0.07,,20.5,0.2,1.0,0.1,,,0.71,2,0.367,0.225,946,,2,3
2021-04-10,US,,,0,,,iso1:us,31164081,561258,33397700,363063854,67410,799230,565571,43704,,86718,60285,9126,,64758,,123423308,76183451,0.07,,20.5,0.2,0.99,0.1,,,0.7,2,0.372,0.23,704,,2,3
2021-04-11,US,,,0,,,iso1:us,31212058,561559,33446569,363658583,67410,795169,553046,44470,,86490,58628,9241,,47977,,124213150,76903222,0.07,,21.0,0.19,0.98,0.1,,,0.68,2,0.375,0.232,301,,2,3
2021-04-12,US,,,0,,,iso1:us,31283990,562024,33507475,364651354,67410,746137,522029,45386,,86310,59155,9448,,71932,,125750542,78435974,0.069,,20.8,0.2,0.97,0.1,,,0.69,2,0.379,0.237,465,,2,3
2021-04-13,US,,,0,,,iso1:us,31361311,563007,33583822,366184800,67410,748962,547092,45827,,86567,61550,9533,,77321,,127394400,79990818,0.069,,21.4,0.19,0.96,0.1,,,0.71,2,0.384,0.241,983,,2,3
2021-04-14,US,,,0,,,iso1:us,31437061,563942,33664362,367775318,67410,805153,598585,46204,,88904,63347,9579,,75750,,129014518,81709175,0.054,,21.5,0.19,0.96,0.1,,,0.71,2,0.389,0.246,935,,2,3
2021-04-15,US,,,0,,,iso1:us,31510755,564859,33739168,369181663,67410,803979,596498,45545,,86770,62089,9473,,73694,,130630453,83413647,0.054,,21.2,0.19,0.95,0.1,,,0.72,2,0.394,0.252,917,,2,3
2021-04-16,US,,,0,,,iso1:us,31589109,565794,33811809,370560849,67410,803548,592002,45835,,86921,62156,9527,,78354,,132122255,85066630,0.054,,21.1,0.19,0.94,0.1,,,0.72,2,0.399,0.257,935,,2,3
2021-04-17,US,,,0,,,iso1:us,31642983,566471,33867710,371510898,67410,798598,571375,45097,,86524,60824,9548,,53874,,133153714,86053573,0.053,,20.6,0.2,0.93,0.1,,,0.7,2,0.402,0.26,677,,2,3
2021-04-18,US,,,0,,,iso1:us,31684382,566829,33910120,372079953,67410,794657,556184,45590,,86216,58809,9630,,41399,,133607024,86510048,0.052,,20.4,0.2,0.92,0.1,,,0.68,2,0.403,0.261,358,,2,3
2021-04-19,US,,,0,,,iso1:us,31754642,567314,33964516,373042438,67410,745600,522952,46487,,86155,59017,9825,,70260,,134297984,87413643,0.052,,20.3,0.2,0.92,0.1,,,0.69,2,0.405,0.264,485,,2,3
2021-04-20,US,,,0,,,iso1:us,31815666,568146,34032655,374537770,67410,749097,547196,46579,,86600,62014,9917,,61024,,134445595,87592649,0.051,,19.6,0.21,0.91,0.1,,,0.72,2,0.406,0.264,832,,2,3
2021-04-21,US,,,0,,,iso1:us,31878161,568986,34101865,376117173,67410,803764,597195,46345,,86736,62323,9916,,62495,,134445595,87592649,0.05,,19.0,0.21,0.9,0.1,,,0.72,2,0.406,0.264,840,,2,3
2021-04-22,US,,,0,,,iso1:us,31944402,569897,34166100,377546382,67410,802515,595983,45284,,86532,62300,9841,,66241,,,,0.049,,18.7,0.22,0.9,0.1,,,0.72,2,,,911,,2,3
2021-04-23,US,,,0,,,iso1:us,32008186,570770,34226645,378893081,67410,802090,590838,44632,,86639,62021,9704,,63784,,,,0.047,,18.1,0.23,0.9,0.1,,,0.72,2,,,873,,2,3
2021-04-24,US,,,0,,,iso1:us,32058654,571495,34274535,379837198,67410,800350,569703,43198,,86227,60258,9571,,50468,,,,0.047,,17.9,0.23,0.89,0.1,,,0.7,2,,,725,,2,3
2021-04-25,US,,,0,,,iso1:us,32092245,571777,34310955,380389565,67410,796307,555180,42847,,86258,59021,9545,,33591,,,,0.046,,17.6,0.23,0.89,0.1,,,0.68,2,,,282,,2,3
2021-04-26,US,,,0,,,iso1:us,32139580,572256,34358698,381337946,67410,743613,521225,43557,,85869,59016,9756,,47335,290692005,140969663,95888088,0.045,,16.6,0.25,0.89,0.1,,,0.69,2,0.425,0.289,479,230768454,2,3
2021-04-27,US,,,0,,,iso1:us,32191457,572969,34418585,382848945,67410,747615,547076,43438,,86378,61883,9662,,51877,297543635,141751857,96747454,0.044,,16.2,0.25,0.88,0.1,,,0.72,2,0.428,0.292,713,232407669,2,3
2021-04-28,US,,,0,,,iso1:us,32246275,573903,34478362,384359479,67410,802587,597283,43080,,87057,62674,9535,,54818,301857885,142692987,98044421,0.044,,15.9,0.26,0.88,0.1,,,0.72,2,0.43,0.296,934,234639414,2,3
2021-04-29,US,,,0,,,iso1:us,32303857,574777,34536194,385716922,67410,803229,597477,41919,,86500,61976,9369,,57582,305478495,143793565,99668945,0.043,,15.5,0.26,0.88,0.1,,,0.72,2,0.434,0.301,874,237360493,2,3
2021-04-30,US,,,0,,,iso1:us,32362374,575637,34588217,386976820,67410,801480,591349,41031,,86688,61928,9239,,58517,308774155,144894586,101407318,0.043,,15.3,0.27,0.88,0.1,,,0.71,2,0.437,0.306,860,240159677,2,3
2021-05-01,US,,,0,,,iso1:us,32407133,576352,34629636,387837640,67410,797240,569082,39592,,86336,60062,9102,,44759,312508205,146239208,103422555,0.042,,15.0,0.27,0.87,0.1,,,0.7,2,0.441,0.312,715,243463471,2,3
2021-05-02,US,,,0,,,iso1:us,32436765,576664,34660395,388328101,67410,793647,554520,39532,,86195,58500,9072,,29632,312509575,147047012,104774652,0.042,,14.8,0.27,0.87,0.1,,,0.68,2,0.444,0.316,312,245591469,2,3
2021-05-03,US,,,0,,,iso1:us,32486709,577123,34699344,389183553,67410,743607,521027,39836,,85955,58735,9207,,49944,312509575,147517734,105523520,0.042,,15.0,0.27,0.87,0.1,,,0.68,2,0.445,0.318,459,246780203,2,3
2021-05-04,US,,,0,,,iso1:us,32527664,578030,34746995,390555667,67410,748399,547112,39805,,86049,61355,9178,,40955,318474035,147894671,106168588,0.041,,14.5,0.28,0.87,0.1,,,0.71,2,0.446,0.32,907,247769049,2,3
2021-05-05,US,,,0,,,iso1:us,32572383,578806,34795021,392034927,67410,805056,597481,39440,,86647,61727,8952,,44719,321549335,148562891,107346533,0.04,,14.1,0.29,0.86,0.1,,,0.71,2,0.448,0.324,776,249566820,2,2
2021-05-06,US,,,0,,,iso1:us,32620077,579638,34840401,393296615,67410,805033,596358,38448,,86804,61779,8832,,47694,324610185,149462265,108926627,0.039,,13.6,0.3,0.86,0.1,,,0.71,2,0.451,0.329,832,251973752,2,2
2021-05-07,US,,,0,,,iso1:us,32667570,580450,34881625,394429783,67410,799367,587229,37622,,86561,61207,8645,,47493,327124625,150416559,110874920,0.038,,13.2,0.31,0.86,0.1,,,0.71,2,0.454,0.334,812,254779333,2,2
2021-05-08,US,,,0,,,iso1:us,32701236,581054,34913792,395248390,67410,795832,563376,36145,,86104,59347,8468,,33666,329840055,151315505,112626771,0.037,,12.7,0.32,0.85,0.1,,,0.69,2,0.456,0.34,604,257347205,2,2
2021-05-09,US,,,0,,,iso1:us,32723564,581300,34936312,395709681,67410,791067,547685,35446,,85746,57698,8359,,22328,329843825,152116936,114258244,0.036,,12.4,0.33,0.85,0.1,,,0.67,2,0.459,0.345,246,259716989,2,2
2021-05-10,US,,,0,,,iso1:us,32760121,581670,34967068,396536572,67410,738681,508829,35436,,85519,57551,8341,,36557,329843825,152819904,115530780,0.035,,11.8,0.35,0.85,0.1,,,0.67,2,0.461,0.349,370,261599381,2,2
2021-05-11,US,,,0,,,iso1:us,32794162,582363,35005565,397831880,67410,743379,535931,35255,,85779,59983,8298,,34041,334081065,153448316,116576359,0.034,,11.5,0.35,0.84,0.1,,,0.7,2,0.463,0.352,693,263132561,2,2
2021-05-12,US,,,0,,,iso1:us,32829645,583211,35042554,399136938,67410,797139,587564,34884,,86163,60612,8115,,35483,337089765,153986312,117647439,0.034,,11.1,0.37,0.84,0.1,,,0.7,2,0.465,0.355,848,264680844,2,2
2021-05-13,US,,,0,,,iso1:us,32868084,583991,35077826,400294172,67410,798920,586297,33942,,85994,60318,7917,,38439,339165445,154624231,118987308,0.033,,10.7,0.38,0.84,0.1,,,0.7,2,0.466,0.359,780,266596486,2,2
2021-05-14,US,,,0,,,iso1:us,32909065,584723,35109794,401344836,67410,797456,580180,32795,,86097,59630,7628,,40981,341865945,155251852,120258637,0.032,,10.4,0.39,0.83,0.1,,,0.69,2,0.468,0.363,732,268438666,2,2
2021-05-15,US,,,0,,,iso1:us,32938115,585282,35134877,402105947,67410,793937,559817,31515,,85600,58233,7409,,29050,344503395,156217367,121768268,0.031,,10.2,0.4,0.83,0.1,,,0.68,2,0.471,0.367,559,270832342,2,2
2021-05-16,US,,,0,,,iso1:us,32954825,585574,35153333,402540458,67410,789866,546429,31154,,85398,56812,7270,,16710,344503495,157132234,122999721,0.031,,10.0,0.41,0.83,0.1,,,0.67,1,0.474,0.371,292,272925411,1,2
2021-05-17,US,,,0,,,iso1:us,32984032,585958,35177949,403312139,67410,739848,513480,30928,,85508,57397,7299,,29207,344503595,157827208,123828224,0.03,,9.6,0.42,0.83,0.1,,,0.67,1,0.476,0.374,384,274411901,1,2
2021-05-18,US,,,0,,,iso1:us,33011895,586825,35208460,404493847,67410,744441,538163,30654,,86066,59926,7163,,27863,346672525,158365411,124455693,0.03,,9.4,0.43,0.82,0.1,,,0.7,1,0.478,0.375,867,275535207,1,2
2021-05-19,US,,,0,,,iso1:us,33040689,587500,35237214,405642727,67410,798296,589995,30709,,86258,60576,7059,,28794,349210095,159174963,125453423,0.029,,9.1,0.45,0.82,0.1,,,0.7,1,0.48,0.378,675,277290173,1,2
2021-05-20,US,,,0,,,iso1:us,33070307,588154,35263100,406623405,67410,801111,591207,29358,,86030,60394,6841,,29618,351955515,160177820,126605166,0.028,,8.7,0.47,0.82,0.1,,,0.7,1,0.483,0.382,654,279397250,1,2
2021-05-21,US,,,0,,,iso1:us,33099318,588850,35287624,407581413,67410,799601,585723,28849,,86041,59899,6664,,29011,354914965,161278336,127778250,0.028,,8.2,0.5,0.82,0.1,,,0.7,1,0.487,0.385,696,281595351,1,2
2021-05-22,US,,,0,,,iso1:us,33117634,589329,35306989,408270530,67410,798230,567757,27830,,85615,59067,6472,,18316,357250375,162470794,129006463,0.027,,7.7,0.53,0.81,0.1,,,0.69,1,0.49,0.389,479,283941223,1,2
2021-05-23,US,,,0,,,iso1:us,33131784,589518,35321031,408664532,67410,792219,550606,27389,,85123,56509,6412,,14150,357250375,163309414,130014175,0.027,,7.6,0.53,0.81,0.1,,,0.66,1,0.493,0.392,189,285720586,1,2
2021-05-24,US,,,0,,,iso1:us,33157412,589935,35342134,409354301,67410,740115,516908,27462,,84898,56971,6419,,25628,357250475,163907827,130615797,0.026,,7.5,0.54,0.81,0.1,,,0.67,1,0.494,0.394,417,286890900,1,2
2021-05-25,US,,,0,,,iso1:us,33180250,590635,35364758,410403953,67410,744656,543330,27458,,85657,59557,6311,,22838,359004955,164378258,131078608,0.026,,7.3,0.56,0.81,0.1,,,0.7,1,0.496,0.395,700,287788872,1,2
2021-05-26,US,,,0,,,iso1:us,33203636,591601,35386842,411429592,67410,797678,592824,26989,,85985,60351,6140,,23386,359849035,165074907,131850089,0.025,,7.0,0.58,0.81,0.1,,,0.7,1,0.498,0.398,966,289212304,1,1
2021-05-27,US,,,0,,,iso1:us,33231383,592942,35407360,412334619,67410,797711,590930,26348,,86047,60325,6000,,27747,361250445,165718717,132769894,0.025,,6.9,0.59,0.82,0.1,,,0.7,1,0.5,0.401,1341,290724607,1,1
2021-05-28,US,,,0,,,iso1:us,33253407,593701,35425025,413153221,67410,797391,583009,25618,,85760,59261,5778,,22024,362375765,166388129,133532544,0.024,,6.6,0.61,0.82,0.1,,,0.69,1,0.502,0.403,759,292099778,1,1
2021-05-29,US,,,0,,,iso1:us,33264967,594040,35438909,413717486,67410,792315,557035,24534,,85246,57374,5606,,11560,366314625,167157043,134418748,0.024,,6.3,0.64,0.82,0.1,,,0.67,1,0.504,0.406,339,293705050,1,1
2021-05-30,US,,,0,,,iso1:us,33272409,594171,35448957,414066826,67410,791156,541490,23745,,85387,55551,5524,,7442,366316945,167733972,135087319,0.023,,6.1,0.67,0.83,0.1,,,0.65,1,0.506,0.408,131,294928850,1,1
2021-05-31,US,,,0,,,iso1:us,33277912,594321,35457965,414373376,67410,739214,495534,23599,,85312,54960,5542,,5503,,,,0.023,,5.2,0.78,0.84,0.1,,,0.64,1,,,150,,1,1
2021-06-01,US,,,0,,,iso1:us,33300482,594827,35472024,415066317,67410,739711,508428,23893,,85153,55712,5490,,22570,366317045,168489729,135867425,0.022,,5.2,0.78,0.84,0.1,,,0.65,1,0.508,0.41,506,296404240,1,1
2021-06-02,US,,,0,,,iso1:us,33317340,595421,35490036,416156506,67410,797469,577480,23771,,85497,58436,5321,,16858,366977535,168734435,136155250,0.021,,4.9,0.83,0.85,0.1,,,0.68,1,0.509,0.411,594,296912892,1,1
2021-06-03,US,,,0,,,iso1:us,33336811,596037,35507512,417125952,67410,797614,585616,23222,,85611,59479,5174,,19471,368375195,169090262,136644618,0.02,,4.5,0.9,0.86,0.1,,,0.69,1,0.51,0.412,616,297720928,1,1
2021-06-04,US,,,0,,,iso1:us,33312812,596176,35523285,417978123,67410,797524,584846,22239,,85594,59319,4993,,,369159075,169735441,137455367,0.02,,,,0.87,0.1,,,0.69,1,0.512,0.415,139,299120522,1,1
2021-06-05,US,,,0,,,iso1:us,33323260,596551,35535534,418581431,67410,794348,566205,21298,,85151,57805,4766,,10448,371520975,170272150,138112702,0.019,,4.1,0.98,0.87,0.1,,,0.68,1,0.514,0.417,375,300268730,1,1
2021-06-06,US,,,0,,,iso1:us,33329413,596803,35544625,418940483,67410,791337,551730,20958,,84790,56019,4675,,6153,371520735,170833221,138969323,0.019,,4.1,1.0,0.88,0.1,,,0.66,1,0.515,0.419,252,301638578,1,1
2021-06-07,US,,,0,,,iso1:us,33348865,597139,35557307,419570724,67410,741271,519620,20659,,84747,56521,4683,,19452,371520735,171310738,139748661,0.019,,4.8,0.85,0.89,0.1,,,0.67,1,0.517,0.422,336,302851917,1,1
2021-06-08,US,,,0,,,iso1:us,33363050,597514,35571338,420440454,67410,744468,544047,20761,,85337,59286,4605,,14185,372100285,171731584,140441957,0.018,,4.4,0.93,0.89,0.1,,,0.69,1,0.518,0.424,375,303923667,1,1
2021-06-09,US,,,0,,,iso1:us,33383714,598086,35585799,421291164,67410,799059,593301,20551,,85824,59798,4476,,20664,372495525,172054276,140980110,0.018,,4.5,0.9,0.9,0.1,,,0.7,1,0.519,0.425,572,304753476,1,1
2021-06-10,US,,,0,,,iso1:us,33399513,598546,35598860,422061196,67410,798110,593384,19863,,85603,59829,4380,,15799,372830865,172423605,141583252,0.018,,4.4,0.93,0.91,0.1,,,0.7,1,0.52,0.427,460,305687618,1,1
2021-06-11,US,,,0,,,iso1:us,33416340,599063,35611149,422810956,67410,798215,587487,19227,,85472,59101,4297,,16827,373413945,172758350,142095530,0.018,,4.5,0.91,0.91,0.1,,,0.69,1,0.521,0.429,517,306509795,1,1
2021-06-12,US,,,0,,,iso1:us,33424619,599233,35621374,423356772,67410,796694,567898,18724,,85575,57834,4184,,8279,374397205,173391711,143119077,0.018,,4.4,0.93,0.92,0.1,,,0.68,1,0.523,0.432,170,308112728,1,1
2021-06-13,US,,,0,,,iso1:us,33431406,599328,35629015,423693882,67410,792490,551767,18515,,84773,55446,4047,,6787,374398105,173840483,143921222,0.017,,4.4,0.93,0.93,0.1,,,0.65,1,0.524,0.434,95,309322545,1,1
2021-06-14,US,,,0,,,iso1:us,33446525,599538,35640065,424278583,67410,741071,518788,18599,,85112,55846,4066,,15119,374398105,174234573,144919339,0.017,,4.2,0.97,0.94,0.1,,,0.66,1,0.526,0.437,210,310645827,1,1
2021-06-15,US,,,0,,,iso1:us,33458397,599990,35653259,425094170,67410,744032,542728,18515,,85140,58539,3938,,11872,374865165,174674144,145768367,0.017,,4.1,0.99,0.95,0.1,,,0.69,1,0.527,0.44,452,311886674,1,1
2021-06-16,US,,,0,,,iso1:us,33472808,600414,35666197,425868479,67410,797150,591800,18309,,85124,58899,3879,,14411,375186675,175053401,146456124,0.017,,3.8,1.06,0.97,0.1,,,0.69,1,0.528,0.442,424,312915170,1,1
2021-06-17,US,,,0,,,iso1:us,33484995,600702,35678532,426576605,67410,795133,588374,17675,,84994,58562,3806,,12187,377215060,175867860,147758585,0.017,,3.7,1.1,0.98,0.1,,,0.69,1,0.531,0.446,288,314969386,1,1
2021-06-18,US,,,0,,,iso1:us,33497695,601171,35691078,427252684,67410,789111,583939,17634,,85004,58381,3739,,12700,377935390,176290249,148459003,0.018,,3.5,1.16,1.0,0.1,,,0.69,1,0.532,0.448,469,316048776,1,1
2021-06-19,US,,,0,,,iso1:us,33505275,601340,35701372,427736211,67410,788739,561956,16983,,84494,56433,3673,,7580,379003410,176737141,149125164,0.018,,3.5,1.17,1.02,0.1,,,0.67,1,0.533,0.45,169,317117797,1,1
2021-06-20,US,,,0,,,iso1:us,33509338,601430,35708929,428059896,67410,785726,548741,17012,,84205,54778,3663,,4063,379003410,177088290,149667646,0.018,,3.4,1.21,1.04,0.1,,,0.65,1,0.534,0.452,90,317966408,1,1
2021-06-21,US,,,0,,,iso1:us,33525182,601718,35719767,428614661,67410,734721,512234,16879,,84447,55109,3708,,15844,379003410,177342954,150046006,0.018,,3.4,1.2,1.06,0.1,,,0.65,1,0.535,0.453,288,318576441,1,1
2021-06-22,US,,,0,,,iso1:us,33537943,602150,35733540,429378345,67410,738937,540972,17045,,84849,57900,3741,,12761,379446660,177635067,150424675,0.018,,3.4,1.19,1.08,0.1,,,0.68,1,0.536,0.454,432,319223844,1,1
2021-06-23,US,,,0,,,iso1:us,33551974,602548,35747510,430123822,67410,795947,592498,17171,,85221,58771,3697,,14031,378882200,177948892,150787303,0.019,,3.4,1.19,1.1,0.1,,,0.69,1,0.537,0.455,398,319872053,1,1
2021-06-24,US,,,0,,,iso1:us,33566669,602903,35760857,430799505,67410,796577,591508,16880,,85122,58800,3635,,14695,379248700,178331677,151252034,0.019,,3.5,1.16,1.12,0.1,,,0.69,1,0.538,0.456,355,320687205,1,1
2021-06-25,US,,,0,,,iso1:us,33581632,603361,35774968,431453673,67410,794487,583811,16902,,84741,57521,3616,,14963,380222670,178491147,151615554,0.02,,3.6,1.12,1.14,0.1,,,0.68,1,0.538,0.457,458,321199379,1,1
2021-06-26,US,,,0,,,iso1:us,33588423,603487,35786661,431931584,67410,789967,562545,16782,,84504,56248,3561,,6791,381276030,178873816,152184243,0.02,,3.6,1.14,1.15,0.1,,,0.67,1,0.54,0.459,126,322123103,1,1
2021-06-27,US,,,0,,,iso1:us,33592510,603583,35796405,432258061,67410,787026,549373,16415,,84264,54762,3524,,4087,381282720,179261269,153028665,0.02,,3.6,1.13,1.17,0.1,,,0.65,1,0.541,0.462,96,323327328,1,1
2021-06-28,US,,,0,,,iso1:us,33608058,603744,35810219,432791383,67410,728981,508965,16497,,84383,55140,3616,,15548,381282720,179615165,153776118,0.021,,3.6,1.14,1.18,0.1,,,0.65,1,0.542,0.464,161,324414371,1,1
2021-06-29,US,,,0,,,iso1:us,33623787,604123,35826841,433467066,67410,733198,535999,16971,,84348,57958,3675,,15729,381831830,179940202,154199664,0.022,,3.7,1.1,1.19,0.1,,,0.69,1,0.543,0.465,379,325152847,1,1
2021-06-30,US,,,0,,,iso1:us,33639764,604446,35844082,434122770,67410,795746,590707,17192,,85068,59002,3672,,15977,381949830,180674739,154884686,0.024,,3.8,1.07,1.2,0.1,,,0.69,1,0.545,0.467,323,326521526,1,1
2021-07-01,US,,,0,,,iso1:us,33704723,604693,35861337,434746017,67410,795455,588337,17214,,84836,58616,3613,,64959,382283990,181339416,155884601,0.025,,5.9,0.68,1.21,0.1,,,0.69,2,0.547,0.47,247,328152304,1,1
2021-07-02,US,,,0,,,iso1:us,33725159,604959,35878573,435326475,67410,793655,580470,18521,,85061,58169,4026,,20436,382636520,181650678,156255896,0.026,,6.2,0.66,1.22,0.1,,,0.68,2,0.548,0.471,266,328809470,1,1
2021-07-03,US,,,0,,,iso1:us,33729152,605045,35893148,435756911,67410,788777,555274,17012,,84618,56259,3751,,3993,383067560,182109860,156982549,0.027,,6.1,0.67,1.22,0.1,,,0.66,2,0.549,0.474,86,329970551,1,1
2021-07-04,US,,,0,,,iso1:us,33732074,605082,35902688,436006758,67410,786168,539079,17306,,84325,54566,3775,,2922,383068740,182412776,157323738,0.028,,6.0,0.68,1.22,0.1,,,0.65,2,0.55,0.475,37,330604253,1,1
2021-07-05,US,,,0,,,iso1:us,33736665,605123,35915358,436300049,67410,725176,492512,17491,,83805,54072,3881,,4591,,,,0.029,,5.5,0.73,1.23,0.1,,,0.65,2,,,41,,1,1
2021-07-06,US,,,0,,,iso1:us,33763742,605440,35935260,436869385,67410,727332,508744,18213,,83978,55244,3978,,27077,383068840,182714064,157636088,0.031,,6.0,0.67,1.23,0.1,,,0.66,2,0.551,0.476,317,331214347,1,1
2021-07-07,US,,,0,,,iso1:us,33793961,605762,35961443,437618954,67410,793494,582456,19242,,84854,58420,4129,,30219,383068740,182896080,157908171,0.032,,6.6,0.61,1.23,0.1,,,0.69,2,0.552,0.476,322,331651464,1,1
2021-07-08,US,,,0,,,iso1:us,33843194,606128,35989310,438312234,67410,795084,591114,19615,,84935,58837,4295,,49233,385495790,183237046,158287566,0.035,,6.0,0.68,1.24,0.1,,,0.69,2,0.553,0.478,366,332345797,1,1
2021-07-09,US,,,0,,,iso1:us,33878529,606535,36017514,438946735,67410,794779,590258,19810,,85152,59219,4367,,35335,386058070,183542871,158629431,0.037,,6.6,0.62,1.24,0.1,,,0.7,2,0.554,0.479,407,332966409,1,1
2021-07-10,US,,,0,,,iso1:us,33886287,606623,36041179,439408187,67410,790082,571521,20201,,84570,57476,4440,,7758,386985420,183836917,158954417,0.039,,6.8,0.6,1.25,0.1,,,0.68,2,0.555,0.48,88,333565404,1,1
2021-07-11,US,,,0,,,iso1:us,33891830,606653,36061694,439728493,67410,787716,559109,20724,,84451,56223,4636,,5543,387006120,184132768,159266536,0.041,,6.9,0.59,1.25,0.1,,,0.67,2,0.555,0.48,30,334151648,1,1
2021-07-12,US,,,0,,,iso1:us,33927213,606926,36093134,440282392,67410,730793,520522,21693,,84195,56467,4881,,35383,387006120,184365333,159499224,0.043,,8.2,0.5,1.26,0.1,,,0.67,2,0.556,0.481,273,334600770,1,2
2021-07-13,US,,,0,,,iso1:us,33970195,607358,36129506,440982049,67410,735592,543201,22647,,84719,59225,5070,,42982,387241530,184543821,159675163,0.045,,8.9,0.46,1.26,0.1,,,0.7,2,0.557,0.482,432,334942236,1,2
2021-07-14,US,,,0,,,iso1:us,34008250,607751,36168405,441699921,67410,796812,600096,23662,,85409,60715,5253,,38055,388295385,184835149,160126516,0.048,,9.2,0.44,1.27,0.1,,,0.71,2,0.558,0.483,393,335487779,1,2
2021-07-15,US,,,0,,,iso1:us,34044268,608089,36210719,442423166,67410,797701,600415,24400,,85300,60474,5472,,36018,388738495,185135757,160408538,0.051,,8.7,0.47,1.27,0.1,,,0.71,2,0.559,0.484,338,336054953,1,2
2021-07-16,US,,,0,,,iso1:us,34096492,608446,36253996,443101638,67410,797028,595765,25189,,85405,60169,5782,,52224,389359835,185424899,160686378,0.054,,9.4,0.43,1.28,0.1,,,0.7,2,0.559,0.485,357,336604158,1,2
2021-07-17,US,,,0,,,iso1:us,34108937,608529,36289243,443590816,67410,793174,576984,25811,,85054,58911,5991,,12445,390100705,185765452,160994035,0.056,,9.6,0.42,1.28,0.1,,,0.69,2,0.56,0.486,83,337239448,1,2
2021-07-18,US,,,0,,,iso1:us,34117964,608566,36321906,443953515,67410,790968,563447,26909,,84714,57303,6270,,9027,390100605,186038501,161232483,0.058,,9.7,0.42,1.29,0.1,,,0.68,2,0.561,0.486,37,337740358,1,2
2021-07-19,US,,,0,,,iso1:us,34177146,608797,36369183,444562163,67410,731754,524965,28553,,84570,57592,6714,,59182,390174755,186317651,161473715,0.061,,10.8,0.38,1.29,0.1,,,0.68,2,0.562,0.487,231,338247434,2,2
2021-07-20,US,,,0,,,iso1:us,34239257,609097,36431592,445396828,67410,734546,548468,30442,,85176,60390,7112,,62111,390735975,186474836,161631676,0.064,,11.6,0.35,1.29,0.1,,,0.71,2,0.563,0.488,300,338491374,2,2
2021-07-21,US,,,0,,,iso1:us,34299048,609494,36498274,446254099,67410,799395,603626,31890,,85612,61169,7405,,59791,391248955,186819440,161895045,0.068,,12.5,0.32,1.29,0.1,,,0.71,2,0.564,0.488,397,339102867,2,2
2021-07-22,US,,,0,,,iso1:us,34364548,609856,36566799,447098252,67410,797575,602395,33365,,85434,61145,7684,,65500,391998625,187216168,162174165,0.071,,13.8,0.29,1.29,0.1,,,0.72,2,0.565,0.489,362,339763765,2,2
